Численные методы решения ОДУ первого порядка.
Вариант 2.
Лабораторная работа №3.
y' = f(x, y) = 2 * (2 - x) * y + 0.01 * exp(-x * x)
x = [1, 6]
y(А) = 10

По методу Хойна. Время работы этого метода: 0

x		y
5.9125		6.13285e-06
5.91875		5.84002e-06
5.925		5.56074e-06
5.93125		5.29441e-06
5.9375		5.04043e-06
5.94375		4.79827e-06
5.95		4.56738e-06
5.95625		4.34726e-06
5.9625		4.13743e-06
5.96875		3.93742e-06
5.975		3.74679e-06
5.98125		3.5651e-06
5.9875		3.39197e-06
5.99375		3.22699e-06
6		3.06979e-06
