Численные методы решения ОДУ первого порядка.
Вариант 2.
Лабораторная работа №3.
y' = f(x, y) = 2 * (2 - x) * y + 0.01 * exp(-x * x)
x = [1, 6]
y(А) = 10

По методу Эйлера. Время работы этого метода: 13

x		y
1.05063		11.0376
1.05068		11.0386
1.05073		11.0396
1.05078		11.0406
1.05083		11.0417
1.05088		11.0427
1.05093		11.0437
1.05098		11.0447
1.05103		11.0458
1.05107		11.0468
1.05112		11.0478
1.05117		11.0488
1.05122		11.0499
1.05127		11.0509
1.05132		11.0519
1.05137		11.0529
1.05142		11.054
1.05146		11.055
1.05151		11.056
1.05156		11.057
1.05161		11.0581
1.05166		11.0591
1.05171		11.0601
1.05176		11.0611
1.05181		11.0622
1.05186		11.0632
1.0519		11.0642
1.05195		11.0652
1.052		11.0662
1.05205		11.0673
1.0521		11.0683
1.05215		11.0693
1.0522		11.0703
1.05225		11.0714
1.05229		11.0724
1.05234		11.0734
1.05239		11.0744
1.05244		11.0755
1.05249		11.0765
1.05254		11.0775
1.05259		11.0785
1.05264		11.0796
1.05269		11.0806
1.05273		11.0816
1.05278		11.0826
1.05283		11.0837
1.05288		11.0847
1.05293		11.0857
1.05298		11.0867
1.05303		11.0878
1.05308		11.0888
1.05312		11.0898
1.05317		11.0909
1.05322		11.0919
1.05327		11.0929
1.05332		11.0939
1.05337		11.095
1.05342		11.096
1.05347		11.097
1.05352		11.098
1.05356		11.0991
1.05361		11.1001
1.05366		11.1011
1.05371		11.1021
1.05376		11.1032
1.05381		11.1042
1.05386		11.1052
1.05391		11.1062
1.05396		11.1073
1.054		11.1083
1.05405		11.1093
1.0541		11.1103
1.05415		11.1114
1.0542		11.1124
1.05425		11.1134
1.0543		11.1145
1.05435		11.1155
1.05439		11.1165
1.05444		11.1175
1.05449		11.1186
1.05454		11.1196
1.05459		11.1206
1.05464		11.1216
1.05469		11.1227
1.05474		11.1237
1.05479		11.1247
1.05483		11.1257
1.05488		11.1268
1.05493		11.1278
1.05498		11.1288
1.05503		11.1299
1.05508		11.1309
1.05513		11.1319
1.05518		11.1329
1.05522		11.134
1.05527		11.135
1.05532		11.136
1.05537		11.137
1.05542		11.1381
1.05547		11.1391
1.05552		11.1401
1.05557		11.1412
1.05562		11.1422
1.05566		11.1432
1.05571		11.1442
1.05576		11.1453
1.05581		11.1463
1.05586		11.1473
1.05591		11.1484
1.05596		11.1494
1.05601		11.1504
1.05605		11.1514
1.0561		11.1525
1.05615		11.1535
1.0562		11.1545
1.05625		11.1555
1.0563		11.1566
1.05635		11.1576
1.0564		11.1586
1.05645		11.1597
1.05649		11.1607
1.05654		11.1617
1.05659		11.1627
1.05664		11.1638
1.05669		11.1648
1.05674		11.1658
1.05679		11.1669
1.05684		11.1679
1.05688		11.1689
1.05693		11.1699
1.05698		11.171
1.05703		11.172
1.05708		11.173
1.05713		11.1741
1.05718		11.1751
1.05723		11.1761
1.05728		11.1772
1.05732		11.1782
1.05737		11.1792
1.05742		11.1802
1.05747		11.1813
1.05752		11.1823
1.05757		11.1833
1.05762		11.1844
1.05767		11.1854
1.05771		11.1864
1.05776		11.1874
1.05781		11.1885
1.05786		11.1895
1.05791		11.1905
1.05796		11.1916
1.05801		11.1926
1.05806		11.1936
1.05811		11.1947
1.05815		11.1957
1.0582		11.1967
1.05825		11.1977
1.0583		11.1988
1.05835		11.1998
1.0584		11.2008
1.05845		11.2019
1.0585		11.2029
1.05854		11.2039
1.05859		11.205
1.05864		11.206
1.05869		11.207
1.05874		11.208
1.05879		11.2091
1.05884		11.2101
1.05889		11.2111
1.05894		11.2122
1.05898		11.2132
1.05903		11.2142
1.05908		11.2153
1.05913		11.2163
1.05918		11.2173
1.05923		11.2184
1.05928		11.2194
1.05933		11.2204
1.05937		11.2214
1.05942		11.2225
1.05947		11.2235
1.05952		11.2245
1.05957		11.2256
1.05962		11.2266
1.05967		11.2276
1.05972		11.2287
1.05977		11.2297
1.05981		11.2307
1.05986		11.2318
1.05991		11.2328
1.05996		11.2338
1.06001		11.2348
1.06006		11.2359
1.06011		11.2369
1.06016		11.2379
1.06021		11.239
1.06025		11.24
1.0603		11.241
1.06035		11.2421
1.0604		11.2431
1.06045		11.2441
1.0605		11.2452
1.06055		11.2462
1.0606		11.2472
1.06064		11.2483
1.06069		11.2493
1.06074		11.2503
1.06079		11.2514
1.06084		11.2524
1.06089		11.2534
1.06094		11.2545
1.06099		11.2555
1.06104		11.2565
1.06108		11.2576
1.06113		11.2586
1.06118		11.2596
1.06123		11.2606
1.06128		11.2617
1.06133		11.2627
1.06138		11.2637
1.06143		11.2648
1.06147		11.2658
1.06152		11.2668
1.06157		11.2679
1.06162		11.2689
1.06167		11.2699
1.06172		11.271
1.06177		11.272
1.06182		11.273
1.06187		11.2741
1.06191		11.2751
1.06196		11.2761
1.06201		11.2772
1.06206		11.2782
1.06211		11.2792
1.06216		11.2803
1.06221		11.2813
1.06226		11.2823
1.0623		11.2834
1.06235		11.2844
1.0624		11.2854
1.06245		11.2865
1.0625		11.2875
1.06255		11.2885
1.0626		11.2896
1.06265		11.2906
1.0627		11.2916
1.06274		11.2927
1.06279		11.2937
1.06284		11.2947
1.06289		11.2958
1.06294		11.2968
1.06299		11.2978
1.06304		11.2989
1.06309		11.2999
1.06313		11.3009
1.06318		11.302
1.06323		11.303
1.06328		11.304
1.06333		11.3051
1.06338		11.3061
1.06343		11.3072
1.06348		11.3082
1.06353		11.3092
1.06357		11.3103
1.06362		11.3113
1.06367		11.3123
1.06372		11.3134
1.06377		11.3144
1.06382		11.3154
1.06387		11.3165
1.06392		11.3175
1.06396		11.3185
1.06401		11.3196
1.06406		11.3206
1.06411		11.3216
1.06416		11.3227
1.06421		11.3237
1.06426		11.3247
1.06431		11.3258
1.06436		11.3268
1.0644		11.3278
1.06445		11.3289
1.0645		11.3299
1.06455		11.331
1.0646		11.332
1.06465		11.333
1.0647		11.3341
1.06475		11.3351
1.06479		11.3361
1.06484		11.3372
1.06489		11.3382
1.06494		11.3392
1.06499		11.3403
1.06504		11.3413
1.06509		11.3423
1.06514		11.3434
1.06519		11.3444
1.06523		11.3454
1.06528		11.3465
1.06533		11.3475
1.06538		11.3486
1.06543		11.3496
1.06548		11.3506
1.06553		11.3517
1.06558		11.3527
1.06562		11.3537
1.06567		11.3548
1.06572		11.3558
1.06577		11.3568
1.06582		11.3579
1.06587		11.3589
1.06592		11.36
1.06597		11.361
1.06602		11.362
